(90000,1238440879339,256,576,448)
(90001,1238440356971,256,1488,740)
(90002,1237965936235,256,1152,604)
(90003,4540095409259,256,2784,596)
(90004,1254445427819,256,1296,630)
(90005,5498409987179,256,2936,632)
(90006,620904729743,256,992,448)
(90007,619839376527,256,1400,568)
(90008,619889699023,256,848,496)
(90009,619856145551,256,832,448)
(90010,620963436751,256,640,384)
(90011,619857054895,256,768,448)
(90012,620930665647,256,640,384)
(90013,1170785848495,256,768,440)
(90014,635961756847,256,512,320)
(90015,621703744655,256,1376,536)
(90016,628146186447,256,960,632)
(90017,623851220111,256,864,536)
(90018,2750128466127,256,384,496)
(90019,1650616839311,256,1296,568)
(90020,629219924175,256,960,576)
(90021,628147095791,256,1760,584)
(90022,1650617748655,256,864,568)
(90023,2751202986223,256,2432,576)
(90024,1187565161647,256,512,320)
(90025,1666722450607,256,864,500)
(90026,644251797743,256,576,440)
(90027,1238502876379,384,448,416)
(90028,1238498616683,384,768,588)
(90029,1238498682203,256,1320,688)
(90030,416917172827,384,768,480)
(90031,1238439978075,384,1008,572)
(90032,1238373377115,256,2944,784)
(90033,1238340346971,256,1296,620)
(90034,413679313355,384,1248,520)
(90035,1238465131611,256,1728,652)
(90036,1238502810859,256,640,496)
(90037,1238439912555,384,1152,588)
(90038,1238373311595,256,2656,716)
(90039,1238340281451,256,2136,620)
(90040,1238469258347,256,2160,716)
(90041,1237965940075,256,1320,688)
(90042,413142504139,384,1824,552)
(90043,1238502810971,256,1152,628)
(90044,1238469260379,256,2712,652)
(90045,1238498682091,256,384,448)
(90046,1238465129579,256,864,596)
(90047,1237916391019,256,1152,628)
(90048,1237915493483,256,864,508)
(90049,1237815862379,256,1888,672)
(90050,2341061732715,256,256,384)
(90051,2341032845423,256,576,576)
(90052,1237940837483,256,1424,508)
(90053,4540107922539,256,576,440)
(90054,1254457814123,256,2508,714)
(90055,5500020599887,256,1824,644)
(90056,1238503269471,256,2456,748)
(90057,1238470239327,256,1744,652)
(90058,1238528042079,256,2444,736)
(90059,1238499075183,256,1440,740)
(90060,1238466045039,256,864,596)
(90061,1238527976559,256,2112,716)
(90062,620905500303,256,512,496)
(90063,619840147087,256,1632,592)
(90064,619956293263,256,1216,544)
(90065,619956547215,256,960,512)
(90066,620905631119,256,960,448)
(90067,619840277903,256,1256,568)
(90068,619956678031,256,1120,496)
(90069,621030288783,256,384,320)
(90070,635961748879,256,512,416)
(90071,623177510287,256,1152,560)
(90072,619956685999,256,1088,496)
(90073,619957456559,256,960,512)
(90074,621030296751,256,960,416)
(90075,635995564271,256,1440,480)
(90076,627472738543,256,2000,576)
(90077,1185751109295,256,576,480)
(90078,1185751116015,256,576,400)
(90079,1177228283567,256,864,504)
(90080,621031198127,256,864,416)
(90081,635995691247,256,992,416)
(90082,627472865519,256,2496,560)
(90083,621704515215,256,1728,632)
(90084,636735606415,256,384,432)
(90085,636735860367,256,384,432)
(90086,362931441295,256,384,432)
(90087,362931695247,256,1152,560)
(90088,621704646031,256,1328,584)
(90089,636735991183,256,768,512)
(90090,362931826063,256,384,400)
